,reps,paulis,entanglement,density_diff,densities,pauli_quantity,pauli_diversity,precision,recall,f1-score
5,2,"['Y', 'ZX']",linear,0.03370570782407284,"(0.3666679272593074, 0.2988336663642967, 0.2984108211174317)",3,3,0.8333333333333334,0.75,0.7333333333333334
17,3,"['XZ', 'Y']",linear,0.03336158186961985,"(0.28431020189508033, 0.25025940494468696, 0.28293177173353334)",3,3,0.5857142857142857,0.5833333333333334,0.5804195804195803
2,2,"['ZX', 'Z']",linear,0.03318319183467805,"(0.2834605708984823, 0.24732002188581614, 0.2775458565425061)",3,2,0.5,0.5,0.48571428571428577
12,3,"['YZ', 'YX']",linear,0.03252063058936455,"(0.3827462457100177, 0.35575186186959246, 0.3937987392078963)",4,3,0.7571428571428571,0.75,0.7482517482517482
15,1,"['ZZ', 'ZX']",linear,0.03252063058936455,"(0.3827462457100177, 0.35575186186959246, 0.3937987392078963)",4,2,0.7571428571428571,0.75,0.7482517482517482
12,1,"['ZZ', 'YX']",linear,0.03252063058936455,"(0.3827462457100177, 0.35575186186959246, 0.3937987392078963)",4,3,0.7571428571428571,0.75,0.7482517482517482
33,1,"['ZX', 'XZ']",linear,0.03252063058936455,"(0.3827462457100177, 0.35575186186959246, 0.3937987392078963)",4,2,0.7571428571428571,0.75,0.7482517482517482
11,1,"['ZZ', 'XZ']",linear,0.03252063058936455,"(0.3827462457100177, 0.35575186186959246, 0.3937987392078963)",4,2,0.7571428571428571,0.75,0.7482517482517482
10,1,"['ZZ', 'XY']",linear,0.03252063058936455,"(0.3827462457100177, 0.35575186186959246, 0.3937987392078963)",4,3,0.7571428571428571,0.75,0.7482517482517482
32,1,"['ZX', 'XY']",linear,0.03252063058936455,"(0.3827462457100177, 0.35575186186959246, 0.3937987392078963)",4,3,0.7571428571428571,0.75,0.7482517482517482
34,3,"['ZY', 'XY']",linear,0.03252063058936455,"(0.3827462457100177, 0.35575186186959246, 0.3937987392078963)",4,3,0.7571428571428571,0.75,0.7482517482517482
35,1,"['ZX', 'YY']",linear,0.03252063058936455,"(0.3827462457100177, 0.35575186186959246, 0.3937987392078963)",4,3,0.7571428571428571,0.75,0.7482517482517482
36,1,"['ZX', 'YZ']",linear,0.03252063058936455,"(0.3827462457100177, 0.35575186186959246, 0.3937987392078963)",4,3,0.7571428571428571,0.75,0.7482517482517482
3,1,"['ZY', 'ZX']",linear,0.03252063058936455,"(0.3827462457100177, 0.35575186186959246, 0.3937987392078963)",4,3,0.7571428571428571,0.75,0.7482517482517482
44,1,"['ZY', 'XY']",linear,0.03252063058936455,"(0.3827462457100177, 0.35575186186959246, 0.3937987392078963)",4,3,0.7571428571428571,0.75,0.7482517482517482
0,1,"['ZY', 'YX']",linear,0.03252063058936455,"(0.3827462457100177, 0.35575186186959246, 0.3937987392078963)",4,3,0.7571428571428571,0.75,0.7482517482517482
45,1,"['ZY', 'XZ']",linear,0.03252063058936455,"(0.3827462457100177, 0.35575186186959246, 0.3937987392078963)",4,3,0.7571428571428571,0.75,0.7482517482517482
25,1,"['YZ', 'ZX']",linear,0.03252063058936455,"(0.3827462457100177, 0.35575186186959246, 0.3937987392078963)",4,3,0.7571428571428571,0.75,0.7482517482517482
39,1,"['ZX', 'ZZ']",linear,0.03252063058936455,"(0.3827462457100177, 0.35575186186959246, 0.3937987392078963)",4,2,0.7571428571428571,0.75,0.7482517482517482
38,1,"['ZX', 'ZY']",linear,0.03252063058936455,"(0.3827462457100177, 0.35575186186959246, 0.3937987392078963)",4,3,0.7571428571428571,0.75,0.7482517482517482
36,3,"['YX', 'YZ']",linear,0.03252063058936455,"(0.3827462457100177, 0.35575186186959246, 0.3937987392078963)",4,3,0.7571428571428571,0.75,0.7482517482517482
32,1,"['XZ', 'YX']",linear,0.03252063058936455,"(0.3827462457100177, 0.35575186186959246, 0.3937987392078963)",4,3,0.7571428571428571,0.75,0.7482517482517482
33,1,"['XZ', 'YY']",linear,0.03252063058936455,"(0.3827462457100177, 0.35575186186959246, 0.3937987392078963)",4,3,0.7571428571428571,0.75,0.7482517482517482
34,1,"['XZ', 'YZ']",linear,0.03252063058936455,"(0.3827462457100177, 0.35575186186959246, 0.3937987392078963)",4,3,0.7571428571428571,0.75,0.7482517482517482
27,2,['ZX'],linear,0.03252063058936455,"(0.3827462457100177, 0.35575186186959246, 0.3937987392078963)",2,2,0.7571428571428571,0.75,0.7482517482517482
8,1,"['YY', 'XY']",linear,0.03252063058936455,"(0.3827462457100177, 0.35575186186959246, 0.3937987392078963)",4,2,0.7571428571428571,0.75,0.7482517482517482
45,1,"['YX', 'YY']",linear,0.03252063058936455,"(0.3827462457100177, 0.35575186186959246, 0.3937987392078963)",4,2,0.7571428571428571,0.75,0.7482517482517482
26,2,['YZ'],linear,0.03252063058936455,"(0.3827462457100177, 0.35575186186959246, 0.3937987392078963)",2,2,0.7571428571428571,0.75,0.7482517482517482
3,1,"['YX', 'ZZ']",linear,0.03252063058936455,"(0.3827462457100177, 0.35575186186959246, 0.3937987392078963)",4,3,0.7571428571428571,0.75,0.7482517482517482
35,1,"['XZ', 'ZX']",linear,0.03252063058936455,"(0.3827462457100177, 0.35575186186959246, 0.3937987392078963)",4,2,0.7571428571428571,0.75,0.7482517482517482
2,1,"['YX', 'ZY']",linear,0.03252063058936455,"(0.3827462457100177, 0.35575186186959246, 0.3937987392078963)",4,3,0.7571428571428571,0.75,0.7482517482517482
0,1,"['YX', 'YZ']",linear,0.03252063058936455,"(0.3827462457100177, 0.35575186186959246, 0.3937987392078963)",4,3,0.7571428571428571,0.75,0.7482517482517482
36,1,"['XZ', 'ZY']",linear,0.03252063058936455,"(0.3827462457100177, 0.35575186186959246, 0.3937987392078963)",4,3,0.7571428571428571,0.75,0.7482517482517482
37,1,"['XZ', 'ZZ']",linear,0.03252063058936455,"(0.3827462457100177, 0.35575186186959246, 0.3937987392078963)",4,2,0.7571428571428571,0.75,0.7482517482517482
14,3,"['XY', 'ZY']",linear,0.03252063058936455,"(0.3827462457100177, 0.35575186186959246, 0.3937987392078963)",4,3,0.7571428571428571,0.75,0.7482517482517482
43,1,"['YX', 'XZ']",linear,0.03252063058936455,"(0.3827462457100177, 0.35575186186959246, 0.3937987392078963)",4,3,0.7571428571428571,0.75,0.7482517482517482
23,2,['XZ'],linear,0.03252063058936455,"(0.3827462457100177, 0.35575186186959246, 0.3937987392078963)",2,2,0.7571428571428571,0.75,0.7482517482517482
22,2,['XY'],linear,0.03252063058936455,"(0.3827462457100177, 0.35575186186959246, 0.3937987392078963)",2,2,0.7571428571428571,0.75,0.7482517482517482
9,1,"['YY', 'XZ']",linear,0.03252063058936455,"(0.3827462457100177, 0.35575186186959246, 0.3937987392078963)",4,3,0.7571428571428571,0.75,0.7482517482517482
42,1,"['YX', 'XY']",linear,0.03252063058936455,"(0.3827462457100177, 0.35575186186959246, 0.3937987392078963)",4,2,0.7571428571428571,0.75,0.7482517482517482
25,1,"['XY', 'ZZ']",linear,0.03252063058936455,"(0.3827462457100177, 0.35575186186959246, 0.3937987392078963)",4,3,0.7571428571428571,0.75,0.7482517482517482
13,1,"['YY', 'ZX']",linear,0.03252063058936455,"(0.3827462457100177, 0.35575186186959246, 0.3937987392078963)",4,3,0.7571428571428571,0.75,0.7482517482517482
22,1,"['YZ', 'YX']",linear,0.03252063058936455,"(0.3827462457100177, 0.35575186186959246, 0.3937987392078963)",4,3,0.7571428571428571,0.75,0.7482517482517482
20,1,"['XY', 'YX']",linear,0.03252063058936455,"(0.3827462457100177, 0.35575186186959246, 0.3937987392078963)",4,2,0.7571428571428571,0.75,0.7482517482517482
21,1,"['XY', 'YY']",linear,0.03252063058936455,"(0.3827462457100177, 0.35575186186959246, 0.3937987392078963)",4,2,0.7571428571428571,0.75,0.7482517482517482
22,1,"['XY', 'YZ']",linear,0.03252063058936455,"(0.3827462457100177, 0.35575186186959246, 0.3937987392078963)",4,3,0.7571428571428571,0.75,0.7482517482517482
20,1,"['YZ', 'XY']",linear,0.03252063058936455,"(0.3827462457100177, 0.35575186186959246, 0.3937987392078963)",4,3,0.7571428571428571,0.75,0.7482517482517482
28,2,['ZY'],linear,0.03252063058936455,"(0.3827462457100177, 0.35575186186959246, 0.3937987392078963)",2,2,0.7571428571428571,0.75,0.7482517482517482
21,1,"['YZ', 'XZ']",linear,0.03252063058936455,"(0.3827462457100177, 0.35575186186959246, 0.3937987392078963)",4,3,0.7571428571428571,0.75,0.7482517482517482
23,1,"['XY', 'ZX']",linear,0.03252063058936455,"(0.3827462457100177, 0.35575186186959246, 0.3937987392078963)",4,3,0.7571428571428571,0.75,0.7482517482517482
10,1,"['YY', 'YX']",linear,0.03252063058936455,"(0.3827462457100177, 0.35575186186959246, 0.3937987392078963)",4,2,0.7571428571428571,0.75,0.7482517482517482
24,1,"['XY', 'ZY']",linear,0.03252063058936455,"(0.3827462457100177, 0.35575186186959246, 0.3937987392078963)",4,3,0.7571428571428571,0.75,0.7482517482517482
24,2,['YX'],linear,0.03252063058936455,"(0.3827462457100177, 0.35575186186959246, 0.3937987392078963)",2,2,0.7571428571428571,0.75,0.7482517482517482
18,2,"['Z', 'ZY']",linear,0.0324901573256379,"(0.2930151968370217, 0.24671741232357616, 0.2653999424614064)",3,2,0.6666666666666666,0.6666666666666666,0.6666666666666666
35,2,"['XY', 'XX']",linear,0.031983436551662525,"(0.3592580525842128, 0.3367311390752537, 0.37817109866961973)",4,2,0.7571428571428571,0.75,0.7482517482517482
13,2,"['YX', 'XX']",linear,0.031983436551662525,"(0.3592580525842128, 0.3367311390752537, 0.37817109866961973)",4,2,0.7571428571428571,0.75,0.7482517482517482
24,2,"['XX', 'XY']",linear,0.03187619944260428,"(0.37719080175605524, 0.3508295612597971, 0.38822071964874755)",4,2,0.7571428571428571,0.75,0.7482517482517482
26,2,"['XX', 'YX']",linear,0.03187619944260428,"(0.37719080175605524, 0.3508295612597971, 0.38822071964874755)",4,2,0.7571428571428571,0.75,0.7482517482517482
29,3,"['YX', 'Y']",linear,0.03126698450792986,"(0.3027117842324443, 0.2809471068828001, 0.32171639854901557)",3,2,0.6875,0.6666666666666666,0.6571428571428571
7,3,"['YZ', 'Y']",linear,0.030326972270169283,"(0.3176735107910255, 0.26280597279591217, 0.26859237934113733)",3,2,0.5,0.5,0.48571428571428577
10,3,"['X', 'YZ']",linear,0.03032548204636698,"(0.30692157190506797, 0.2669861161927194, 0.2877016245731048)",3,3,0.3125,0.3333333333333333,0.3142857142857143
12,2,"['Z', 'XY']",linear,0.030187305017008975,"(0.27917074104932205, 0.23895886887478315, 0.2591216067342622)",3,3,0.7571428571428571,0.75,0.7482517482517482
37,3,"['Z', 'ZZ']",linear,0.030123005319482088,"(0.36907333437640116, 0.3605575680434977, 0.41228781234955847)",3,1,0.6875,0.6666666666666666,0.6571428571428571
44,3,"['ZZ', 'Z']",linear,0.030123005319482088,"(0.36907333437640116, 0.3605575680434977, 0.41228781234955847)",3,1,0.6875,0.6666666666666666,0.6571428571428571
32,3,"['ZY', 'Z']",linear,0.030010328280760723,"(0.3374630901103342, 0.3184160719222262, 0.35938971029563965)",3,2,0.7727272727272728,0.5833333333333334,0.49579831932773105
34,2,"['ZZ', 'ZY']",linear,0.029680939820477314,"(0.3811340865105342, 0.35670987084745276, 0.39164753482532594)",4,2,0.7571428571428571,0.75,0.7482517482517482
32,2,"['ZZ', 'YZ']",linear,0.029680939820477314,"(0.3811340865105342, 0.35670987084745276, 0.39164753482532594)",4,2,0.7571428571428571,0.75,0.7482517482517482
28,2,"['XX', 'YZ']",linear,0.029680939820477314,"(0.3811340865105342, 0.35670987084745276, 0.39164753482532594)",4,3,0.7571428571428571,0.75,0.7482517482517482
15,2,"['ZY', 'XX']",linear,0.029680939820477314,"(0.3811340865105342, 0.35670987084745276, 0.39164753482532594)",4,3,0.7571428571428571,0.75,0.7482517482517482
30,2,"['XX', 'ZY']",linear,0.029680939820477314,"(0.3811340865105342, 0.35670987084745276, 0.39164753482532594)",4,3,0.7571428571428571,0.75,0.7482517482517482
37,2,"['YZ', 'XX']",linear,0.029680939820477314,"(0.3811340865105342, 0.35670987084745276, 0.39164753482532594)",4,3,0.7571428571428571,0.75,0.7482517482517482
28,3,"['YX', 'X']",linear,0.029624487408248634,"(0.2789863954021567, 0.2622493368453113, 0.3047612531049632)",3,2,0.38888888888888884,0.4166666666666667,0.37777777777777777
36,1,"['Z', 'X']",linear,0.02912221739309917,"(0.3647849533367395, 0.3278240652647255, 0.3491076119789099)",2,2,0.5857142857142857,0.5833333333333334,0.5804195804195803
36,3,['X'],linear,0.02912221739309917,"(0.3647849533367395, 0.3278240652647255, 0.3491076119789099)",1,1,0.5857142857142857,0.5833333333333334,0.5804195804195803
24,1,"['Y', 'X']",linear,0.02912221739309917,"(0.3647849533367395, 0.3278240652647255, 0.3491076119789099)",2,2,0.5857142857142857,0.5833333333333334,0.5804195804195803
20,2,['Z'],linear,0.02912221739309917,"(0.3647849533367395, 0.3278240652647255, 0.3491076119789099)",1,1,0.5857142857142857,0.5833333333333334,0.5804195804195803
42,3,"['YY', 'Z']",linear,0.028787665138679475,"(0.29247067741510485, 0.27996792460537323, 0.3250405020730006)",3,2,0.5,0.5,0.48571428571428577
19,2,"['YX', 'ZX']",linear,0.02877315784452139,"(0.3849085243238028, 0.36108726089588217, 0.39481231315700427)",4,3,0.875,0.8333333333333334,0.8285714285714286
37,2,"['XY', 'XZ']",linear,0.02877315784452139,"(0.3849085243238028, 0.36108726089588217, 0.39481231315700427)",4,3,0.875,0.8333333333333334,0.8285714285714286
32,3,"['Z', 'YX']",linear,0.028432403826804342,"(0.2882113724205848, 0.2747675585056169, 0.3181885522442577)",3,3,0.7571428571428571,0.75,0.7482517482517482
39,1,"['YX', 'Y']",linear,0.028067900076124697,"(0.2889402808405816, 0.24835535401091036, 0.26390622733348845)",3,2,0.38888888888888884,0.4166666666666667,0.37777777777777777
30,1,"['ZX', 'Z']",linear,0.028067900076124697,"(0.2889402808405816, 0.24835535401091036, 0.26390622733348845)",3,2,0.38888888888888884,0.4166666666666667,0.37777777777777777
28,1,"['ZX', 'X']",linear,0.02753058088398297,"(0.46933054865822627, 0.45075989861956256, 0.48725041034886474)",3,2,0.5857142857142857,0.5833333333333334,0.5804195804195803
38,1,"['YX', 'X']",linear,0.02753058088398297,"(0.46933054865822627, 0.45075989861956256, 0.48725041034886474)",3,2,0.5857142857142857,0.5833333333333334,0.5804195804195803
31,3,"['Z', 'XZ']",linear,0.027451116782333362,"(0.3414862910937845, 0.3324982384995163, 0.3784124194699149)",3,2,0.5857142857142857,0.5833333333333334,0.5804195804195803
12,2,"['YX', 'Z']",linear,0.027232030994648937,"(0.27598586484448556, 0.23797604538414024, 0.25443028791309275)",3,3,0.6111111111111112,0.5833333333333334,0.5555555555555555
40,3,['XY'],linear,0.02720475770139147,"(0.49186271746699695, 0.4588028435147938, 0.4801524849653736)",2,2,0.8333333333333334,0.8333333333333334,0.8333333333333334
42,3,['YX'],linear,0.02720475770139147,"(0.49186271746699695, 0.4588028435147938, 0.4801524849653736)",2,2,0.8333333333333334,0.8333333333333334,0.8333333333333334
44,3,['YZ'],linear,0.02720475770139147,"(0.49186271746699695, 0.4588028435147938, 0.4801524849653736)",2,2,0.8333333333333334,0.8333333333333334,0.8333333333333334
0,3,['ZY'],linear,0.02720475770139147,"(0.49186271746699695, 0.4588028435147938, 0.4801524849653736)",2,2,0.8333333333333334,0.8333333333333334,0.8333333333333334
29,3,"['Z', 'XX']",linear,0.027139545517412433,"(0.33554212489900564, 0.3037480028414856, 0.32623297181879046)",3,2,0.9285714285714285,0.9166666666666666,0.9160839160839161
39,2,"['XY', 'YY']",linear,0.02713696544195554,"(0.3364094510486424, 0.33782781552441676, 0.39352011088410227)",4,2,0.6875,0.6666666666666666,0.6571428571428571
17,2,"['YX', 'YY']",linear,0.02713696544195554,"(0.3364094510486424, 0.33782781552441676, 0.39352011088410227)",4,2,0.6875,0.6666666666666666,0.6571428571428571
30,2,"['YY', 'YZ']",linear,0.02713696544195554,"(0.3364094510486424, 0.33782781552441676, 0.39352011088410227)",4,2,0.6875,0.6666666666666666,0.6571428571428571
32,2,"['YY', 'ZY']",linear,0.02713696544195554,"(0.3364094510486424, 0.33782781552441676, 0.39352011088410227)",4,2,0.6875,0.6666666666666666,0.6571428571428571
25,3,"['Y', 'ZZ']",linear,0.027084334285771394,"(0.2811729897650672, 0.26303947884057766, 0.2990746364876309)",3,2,0.5857142857142857,0.5833333333333334,0.5804195804195803
31,2,"['YY', 'ZX']",linear,0.026861283471834974,"(0.3869199202914005, 0.36030921698691604, 0.3874210806261015)",4,3,0.6111111111111112,0.5833333333333334,0.5555555555555555
27,2,"['YY', 'XZ']",linear,0.026861283471834974,"(0.3869199202914005, 0.36030921698691604, 0.3874210806261015)",4,3,0.6111111111111112,0.5833333333333334,0.5555555555555555
5,2,"['XZ', 'YY']",linear,0.026861283471834974,"(0.3869199202914005, 0.36030921698691604, 0.3874210806261015)",4,3,0.6111111111111112,0.5833333333333334,0.5555555555555555
7,2,"['ZX', 'YY']",linear,0.026861283471834974,"(0.3869199202914005, 0.36030921698691604, 0.3874210806261015)",4,3,0.6111111111111112,0.5833333333333334,0.5555555555555555
43,2,"['XY', 'ZZ']",linear,0.026647102441088144,"(0.3549290290498725, 0.3437783780055297, 0.38592193184336315)",4,3,0.7571428571428571,0.75,0.7482517482517482
28,2,"['ZZ', 'XY']",linear,0.026647102441088144,"(0.3549290290498725, 0.3437783780055297, 0.38592193184336315)",4,3,0.7571428571428571,0.75,0.7482517482517482
21,2,"['YX', 'ZZ']",linear,0.026647102441088144,"(0.3549290290498725, 0.3437783780055297, 0.38592193184336315)",4,3,0.7571428571428571,0.75,0.7482517482517482
30,2,"['ZZ', 'YX']",linear,0.026647102441088144,"(0.3549290290498725, 0.3437783780055297, 0.38592193184336315)",4,3,0.7571428571428571,0.75,0.7482517482517482
35,3,"['Z', 'ZX']",linear,0.02633893439410162,"(0.334390704316735, 0.3144527464968985, 0.3471926574652653)",3,2,0.6875,0.6666666666666666,0.6571428571428571
4,2,"['XZ', 'YX']",linear,0.025649991060758714,"(0.3969098464979653, 0.37091929282981373, 0.3962287212831796)",4,3,0.7571428571428571,0.75,0.7482517482517482
4,2,"['ZX', 'XY']",linear,0.025649991060758714,"(0.3969098464979653, 0.37091929282981373, 0.3962287212831796)",4,3,0.7571428571428571,0.75,0.7482517482517482
15,2,"['YX', 'XZ']",linear,0.025649991060758714,"(0.3969098464979653, 0.37091929282981373, 0.3962287212831796)",4,3,0.7571428571428571,0.75,0.7482517482517482
41,2,"['XY', 'ZX']",linear,0.025649991060758714,"(0.3969098464979653, 0.37091929282981373, 0.3962287212831796)",4,3,0.7571428571428571,0.75,0.7482517482517482
14,2,"['YX', 'XY']",linear,0.02562081789477455,"(0.5245160872371316, 0.4675205994374727, 0.46176674742736284)",4,2,0.6875,0.6666666666666666,0.6571428571428571
38,2,"['XY', 'YX']",linear,0.02562081789477455,"(0.5245160872371316, 0.4675205994374727, 0.46176674742736284)",4,2,0.6875,0.6666666666666666,0.6571428571428571
6,3,"['YZ', 'X']",linear,0.025554423497928302,"(0.289977233293313, 0.2691195650292652, 0.2993707437610741)",3,3,0.6111111111111112,0.5833333333333334,0.5555555555555555
30,3,"['Z', 'XY']",linear,0.025535444906235272,"(0.2808928874801496, 0.26017188639943784, 0.2905217751311966)",3,3,0.7571428571428571,0.75,0.7482517482517482
35,2,"['X', 'XZ']",linear,0.02543099233660659,"(0.27410277317872667, 0.24184737117908264, 0.2604539538526518)",3,2,0.5857142857142857,0.5833333333333334,0.5804195804195803
11,2,"['Z', 'XX']",linear,0.0252704320524359,"(0.29060668347113805, 0.25359589654892595, 0.2671259737315856)",3,2,0.5857142857142857,0.5833333333333334,0.5804195804195803
14,1,"['XY', 'X']",linear,0.025238704935861722,"(0.4916234826882764, 0.4657082966949732, 0.49027052057339343)",3,2,0.5857142857142857,0.5833333333333334,0.5804195804195803
26,1,"['XZ', 'X']",linear,0.025238704935861722,"(0.4916234826882764, 0.4657082966949732, 0.49027052057339343)",3,2,0.5857142857142857,0.5833333333333334,0.5804195804195803
28,1,"['Y', 'XY']",linear,0.024373342782079616,"(0.2837414064210887, 0.2441771335069227, 0.2533595461569159)",3,2,0.3333333333333333,0.3333333333333333,0.3333333333333333
41,1,"['Z', 'XZ']",linear,0.024373342782079616,"(0.2837414064210887, 0.2441771335069227, 0.2533595461569159)",3,2,0.3333333333333333,0.3333333333333333,0.3333333333333333
20,1,"['X', 'YZ']",linear,0.024298285858068147,"(0.49744387960353403, 0.4741632135892476, 0.4994791192910975)",3,3,0.6666666666666666,0.6666666666666666,0.6666666666666666
7,1,"['YY', 'XX']",linear,0.024298285858068147,"(0.49744387960353403, 0.4741632135892476, 0.4994791192910975)",4,2,0.6666666666666666,0.6666666666666666,0.6666666666666666
21,1,"['X', 'ZX']",linear,0.024298285858068147,"(0.49744387960353403, 0.4741632135892476, 0.4994791192910975)",3,2,0.6666666666666666,0.6666666666666666,0.6666666666666666
22,1,"['X', 'ZY']",linear,0.024298285858068147,"(0.49744387960353403, 0.4741632135892476, 0.4994791192910975)",3,3,0.6666666666666666,0.6666666666666666,0.6666666666666666
23,1,"['X', 'ZZ']",linear,0.024298285858068147,"(0.49744387960353403, 0.4741632135892476, 0.4994791192910975)",3,2,0.6666666666666666,0.6666666666666666,0.6666666666666666
27,2,"['XX', 'YY']",linear,0.024298285858068147,"(0.49744387960353403, 0.4741632135892476, 0.4994791192910975)",4,2,0.6666666666666666,0.6666666666666666,0.6666666666666666
21,2,['XX'],linear,0.024298285858068147,"(0.49744387960353403, 0.4741632135892476, 0.4994791192910975)",2,1,0.6666666666666666,0.6666666666666666,0.6666666666666666
29,2,['ZZ'],linear,0.024298285858068147,"(0.49744387960353403, 0.4741632135892476, 0.4994791192910975)",2,1,0.6666666666666666,0.6666666666666666,0.6666666666666666
18,1,"['X', 'YX']",linear,0.024298285858068147,"(0.49744387960353403, 0.4741632135892476, 0.4994791192910975)",3,2,0.6666666666666666,0.6666666666666666,0.6666666666666666
6,1,"['XX', 'XY']",linear,0.024298285858068147,"(0.49744387960353403, 0.4741632135892476, 0.4994791192910975)",4,2,0.6666666666666666,0.6666666666666666,0.6666666666666666
7,1,"['XX', 'XZ']",linear,0.024298285858068147,"(0.49744387960353403, 0.4741632135892476, 0.4994791192910975)",4,2,0.6666666666666666,0.6666666666666666,0.6666666666666666
8,1,"['XX', 'YX']",linear,0.024298285858068147,"(0.49744387960353403, 0.4741632135892476, 0.4994791192910975)",4,2,0.6666666666666666,0.6666666666666666,0.6666666666666666
9,1,"['XX', 'YY']",linear,0.024298285858068147,"(0.49744387960353403, 0.4741632135892476, 0.4994791192910975)",4,2,0.6666666666666666,0.6666666666666666,0.6666666666666666
9,1,"['ZZ', 'XX']",linear,0.024298285858068147,"(0.49744387960353403, 0.4741632135892476, 0.4994791192910975)",4,2,0.6666666666666666,0.6666666666666666,0.6666666666666666
10,1,"['XX', 'YZ']",linear,0.024298285858068147,"(0.49744387960353403, 0.4741632135892476, 0.4994791192910975)",4,3,0.6666666666666666,0.6666666666666666,0.6666666666666666
11,1,"['XX', 'ZX']",linear,0.024298285858068147,"(0.49744387960353403, 0.4741632135892476, 0.4994791192910975)",4,2,0.6666666666666666,0.6666666666666666,0.6666666666666666
12,1,"['XX', 'ZY']",linear,0.024298285858068147,"(0.49744387960353403, 0.4741632135892476, 0.4994791192910975)",4,3,0.6666666666666666,0.6666666666666666,0.6666666666666666
13,1,"['XX', 'ZZ']",linear,0.024298285858068147,"(0.49744387960353403, 0.4741632135892476, 0.4994791192910975)",4,2,0.6666666666666666,0.6666666666666666,0.6666666666666666
19,1,"['YZ', 'XX']",linear,0.024298285858068147,"(0.49744387960353403, 0.4741632135892476, 0.4994791192910975)",4,3,0.6666666666666666,0.6666666666666666,0.6666666666666666
5,3,"['YY', 'ZZ']",linear,0.024298285858068147,"(0.49744387960353403, 0.4741632135892476, 0.4994791192910975)",4,2,0.6666666666666666,0.6666666666666666,0.6666666666666666
19,1,"['X', 'YY']",linear,0.024298285858068147,"(0.49744387960353403, 0.4741632135892476, 0.4994791192910975)",3,2,0.6666666666666666,0.6666666666666666,0.6666666666666666
43,1,"['ZY', 'XX']",linear,0.024298285858068147,"(0.49744387960353403, 0.4741632135892476, 0.4994791192910975)",4,3,0.6666666666666666,0.6666666666666666,0.6666666666666666
9,1,['ZX'],linear,0.024298285858068147,"(0.49744387960353403, 0.4741632135892476, 0.4994791192910975)",2,2,0.6666666666666666,0.6666666666666666,0.6666666666666666
11,1,['ZZ'],linear,0.024298285858068147,"(0.49744387960353403, 0.4741632135892476, 0.4994791192910975)",2,1,0.6666666666666666,0.6666666666666666,0.6666666666666666
8,1,['YZ'],linear,0.024298285858068147,"(0.49744387960353403, 0.4741632135892476, 0.4994791192910975)",2,2,0.6666666666666666,0.6666666666666666,0.6666666666666666
17,1,"['X', 'XZ']",linear,0.024298285858068147,"(0.49744387960353403, 0.4741632135892476, 0.4994791192910975)",3,2,0.6666666666666666,0.6666666666666666,0.6666666666666666
7,1,['YY'],linear,0.024298285858068147,"(0.49744387960353403, 0.4741632135892476, 0.4994791192910975)",2,1,0.6666666666666666,0.6666666666666666,0.6666666666666666
10,1,['ZY'],linear,0.024298285858068147,"(0.49744387960353403, 0.4741632135892476, 0.4994791192910975)",2,2,0.6666666666666666,0.6666666666666666,0.6666666666666666
31,2,"['ZZ', 'YY']",linear,0.024298285858068147,"(0.49744387960353403, 0.4741632135892476, 0.4994791192910975)",4,2,0.6666666666666666,0.6666666666666666,0.6666666666666666
6,1,['YX'],linear,0.024298285858068147,"(0.49744387960353403, 0.4741632135892476, 0.4994791192910975)",2,2,0.6666666666666666,0.6666666666666666,0.6666666666666666
33,2,"['YY', 'ZZ']",linear,0.024298285858068147,"(0.49744387960353403, 0.4741632135892476, 0.4994791192910975)",4,2,0.6666666666666666,0.6666666666666666,0.6666666666666666
25,2,"['YY', 'XX']",linear,0.024298285858068147,"(0.49744387960353403, 0.4741632135892476, 0.4994791192910975)",4,2,0.6666666666666666,0.6666666666666666,0.6666666666666666
39,3,['XX'],linear,0.024298285858068147,"(0.49744387960353403, 0.4741632135892476, 0.4994791192910975)",2,1,0.6666666666666666,0.6666666666666666,0.6666666666666666
49,3,"['ZZ', 'YY']",linear,0.024298285858068147,"(0.49744387960353403, 0.4741632135892476, 0.4994791192910975)",4,2,0.6666666666666666,0.6666666666666666,0.6666666666666666
5,1,['XZ'],linear,0.024298285858068147,"(0.49744387960353403, 0.4741632135892476, 0.4994791192910975)",2,2,0.6666666666666666,0.6666666666666666,0.6666666666666666
16,1,"['X', 'XY']",linear,0.024298285858068147,"(0.49744387960353403, 0.4741632135892476, 0.4994791192910975)",3,2,0.6666666666666666,0.6666666666666666,0.6666666666666666
4,1,['XY'],linear,0.024298285858068147,"(0.49744387960353403, 0.4741632135892476, 0.4994791192910975)",2,2,0.6666666666666666,0.6666666666666666,0.6666666666666666
3,3,"['X', 'Y']",linear,0.023786470741088916,"(0.32774471671955063, 0.33545551174722027, 0.3907392482570677)",2,2,0.6875,0.6666666666666666,0.6571428571428571
6,2,"['XZ', 'YZ']",linear,0.023747548157028675,"(0.343314573671898, 0.33358992236910834, 0.37136036738037603)",4,3,0.7571428571428571,0.75,0.7482517482517482
10,2,"['ZX', 'ZY']",linear,0.023747548157028675,"(0.343314573671898, 0.33358992236910834, 0.37136036738037603)",4,3,0.7571428571428571,0.75,0.7482517482517482
42,3,"['XX', 'XY']",linear,0.02333424679909979,"(0.391703040829301, 0.4138026559892103, 0.48257076474731914)",4,2,0.7571428571428571,0.75,0.7482517482517482
